"_media_all_received","_bamboo_dataset_id","_xform_id_string","availability_selection/available","meta/instanceID","_duration","extra_info","_edited","_status","encouraging_scale_selection/encouraging_scale","dateTime_selection/timestamp","meta/deprecatedID","phone_num","address_selection/determinable","coding_option_selection/coding_option","_uuid","_submitted_by","address_selection/property","_media_count","formhub/uuid","_last_edited","income_selection/income","_total_media","_xform_id","_submission_time","_version","people_name_selection/person_name","time_zone_selection/time_zone_option","_id","coder_option","address_selection/more_info","screening_selection/screening_terms"
TRUE,"","Jimena_Ramirez","yes","uuid:9fefcb61-7225-41cd-aeb8-f823ff71e484","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-23T16:25:00.000-07:00",NA,"9068","yes","voicemail","9fefcb61-7225-41cd-aeb8-f823ff71e484",NA,"1601 West Jefferson Boulevard",0,"68a1516871d04ae49ff4a8351f41c035",NA,"no",0,313174,"2018-05-25T17:48:33","201805211842","Jimena Ramirez","PST",29906197,"Tom",NA,NA
TRUE,"","Jimena_Ramirez","yes","uuid:0408ca92-d75d-4dcc-b38e-f2614be248cd","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-29T12:38:00.000-07:00","uuid:9e4c339d-6dde-437d-9db8-b40ffca7169c","9068","yes","text","0408ca92-d75d-4dcc-b38e-f2614be248cd",NA,"138 North Carondelet Street",0,"68a1516871d04ae49ff4a8351f41c035",NA,"no",0,313174,"2018-05-31T15:58:32","201805211842","Jimena Ramirez","PST",30148693,"Tom",NA,NA
TRUE,"","Jimena_Ramirez","yes","uuid:1e38ab23-2490-4623-9f20-233696d94962","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-31T16:12:00.000-07:00",NA,"9068","yes","email","1e38ab23-2490-4623-9f20-233696d94962",NA,"726 South Orange Grove Avenue",0,"68a1516871d04ae49ff4a8351f41c035",NA,"no",0,313174,"2018-06-01T21:28:18","201805211842","Jimena Ramirez","PST",30204829,"Tom",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:b28985c0-c8e9-47d4-8fdf-93b2bf3dee7e","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-21T12:23:00.000-04:00",NA,"6885","yes","voicemail","b28985c0-c8e9-47d4-8fdf-93b2bf3dee7e",NA,"3501 South Victoria Avenue",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-25T19:14:32","201805211842","Jorge Rodriguez","EST",29908384,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:f07c3f18-9d4b-4b43-880b-92c26640301b","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-21T12:35:00.000-04:00",NA,"6885","yes","voicemail","f07c3f18-9d4b-4b43-880b-92c26640301b",NA,"3501 South Victoria Avenue",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-25T19:15:53","201805211842","Jorge Rodriguez","EST",29908574,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:83f3cf9c-fa66-41f7-b0be-cd2d31ca9017","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-21T12:39:00.000-04:00",NA,"6885","yes","voicemail","83f3cf9c-fa66-41f7-b0be-cd2d31ca9017",NA,"3827 Minerva Avenue",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-25T19:17:47","201805211842","Jorge Rodriguez","EST",29908709,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:cceaaa57-8ad4-4cb6-b3c9-ac3e97003ba8","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-21T14:47:00.000-04:00",NA,"6885","yes","voicemail","cceaaa57-8ad4-4cb6-b3c9-ac3e97003ba8",NA,"1717 Armacost Avenue #3",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-25T19:19:22","201805211842","Jorge Rodriguez","EST",29908817,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:2497e734-7193-4f91-a111-140fab6b5de0","","The property is from the Westgate collection. What was really interesting about this voicemail was that the caller almost said Jorge Garcia instead of Rodriguez. Jorge Garcia is a really common Spanish name (I know many of them myself) and I found it interesting that it was almost instinctual to assume that it was Jorge Garcia.",FALSE,"submitted_via_web","Encouraging","2018-05-24T12:54:00.000-04:00",NA,"6885","no","voicemail","2497e734-7193-4f91-a111-140fab6b5de0",NA,NA,0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-25T19:24:20","201805211842","Jorge Rodriguez","EST",29909409,"Evelyn","Westgate collection",NA
TRUE,"","Jorge_Rodriguez","yes","uuid:3fdb0ab6-e0be-4b09-8aa5-40874f0fcfe6","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-23T20:47:00.000-04:00",NA,"6885","yes","voicemail","3fdb0ab6-e0be-4b09-8aa5-40874f0fcfe6",NA,"1649 South Stanley Avenue",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-25T19:26:22","201805211842","Jorge Rodriguez","EST",29909608,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:8d3195e5-a8f3-45ad-b2f3-6eaebfca5e60","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-23T20:04:00.000-04:00",NA,"6885","yes","text","8d3195e5-a8f3-45ad-b2f3-6eaebfca5e60",NA,"922 South Bundy Drive",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-25T19:27:54","201805211842","Jorge Rodriguez","EST",29909750,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:93362bfc-5a55-4d01-a9c4-71b48ea2611c","","The property's location has something to do with brentwood.",FALSE,"submitted_via_web","Neutral","2018-05-23T15:36:00.000-04:00",NA,"6885","no","text","93362bfc-5a55-4d01-a9c4-71b48ea2611c",NA,NA,0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-25T19:29:28","201805211842","Jorge Rodriguez","EST",29909871,"Evelyn","brentwood",NA
TRUE,"","Jorge_Rodriguez","yes","uuid:78ebb7fd-5395-495a-9ac1-6bbd6873a39d","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-23T14:06:00.000-04:00",NA,"6885","yes","voicemail","78ebb7fd-5395-495a-9ac1-6bbd6873a39d",NA,"8857 South Gramercy Place",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-25T19:31:21","201805211842","Jorge Rodriguez","EST",29910056,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:e94eaad7-06fb-47b1-9c3f-79d96076224d","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-23T12:13:00.000-04:00",NA,"6885","yes","voicemail","e94eaad7-06fb-47b1-9c3f-79d96076224d",NA,"242 East 92nd Street",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-25T19:33:38","201805211842","Jorge Rodriguez","EST",29910239,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:c7f61f42-2ea9-4eee-b540-4768e3895b76","","The property is in hollywood hills.",FALSE,"submitted_via_web","Encouraging","2018-05-23T12:12:00.000-04:00",NA,"6885","no","voicemail","c7f61f42-2ea9-4eee-b540-4768e3895b76",NA,NA,0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-25T19:35:38","201805211842","Jorge Rodriguez","EST",29910390,"Evelyn","hollywood hills",NA
TRUE,"","Jorge_Rodriguez","yes","uuid:d1ec75b4-1af4-45ec-a7b2-1a47a7839956","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-22T20:29:00.000-04:00",NA,"6885","yes","voicemail","d1ec75b4-1af4-45ec-a7b2-1a47a7839956",NA,"2093 Mount Olympus Drive",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-25T19:37:19","201805211842","Jorge Rodriguez","EST",29910588,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:90337f65-b8d3-4565-8621-e8ec8f0a72fb","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-22T17:31:00.000-04:00",NA,"6885","yes","voicemail","90337f65-b8d3-4565-8621-e8ec8f0a72fb",NA,"145 North Sycamore Avenue #145",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-25T19:39:38","201805211842","Jorge Rodriguez","EST",29910850,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:b947c788-0e61-4993-a0b4-04a0d5ac98b9","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-22T16:07:00.000-04:00",NA,"6885","yes","voicemail","b947c788-0e61-4993-a0b4-04a0d5ac98b9",NA,"3108 Nichols Canyon Road",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-25T19:41:43","201805211842","Jorge Rodriguez","EST",29910970,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:803ac480-84d5-4550-8504-1e22d60213d9","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-21T19:35:00.000-04:00",NA,"6885","yes","voicemail","803ac480-84d5-4550-8504-1e22d60213d9",NA,"3501 South Victoria Avenue",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-25T19:43:52","201805211842","Jorge Rodriguez","EST",29911025,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:8e57d625-137a-4dce-a2b8-bacfe578d4d1","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-21T18:19:00.000-04:00",NA,"6885","yes","voicemail","8e57d625-137a-4dce-a2b8-bacfe578d4d1",NA,"2431 North Gower Street",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-25T19:51:12","201805211842","Jorge Rodriguez","EST",29911245,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:7c2693a7-9c88-464d-a042-3284d57128c8","","The responder said that filling the prescreen questions were necessary to set an appointment to view the property. Overall, the prescreen questions included very discouraging questions about income, credit, details about the potential tenant's occupation, and other miscellaneous questions (water beds and pets).",FALSE,"submitted_via_web","Discouraging","2018-05-21T15:51:00.000-04:00",NA,"6885","yes","email","7c2693a7-9c88-464d-a042-3284d57128c8",NA,"4353 Don Miguel Drive #10",0,"2365a76b12a641df879ef810b5894cbc",NA,"yes",0,313175,"2018-05-26T20:15:50","201805211842","Jorge Rodriguez","EST",29940397,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:c47b1137-f54e-420c-aaa5-62f18f52c8e0","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-21T15:45:00.000-04:00",NA,"6885","yes","email","c47b1137-f54e-420c-aaa5-62f18f52c8e0",NA,"856 Serrano Place",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-26T20:17:57","201805211842","Jorge Rodriguez","EST",29940411,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:32864510-4cc8-4762-8d6a-9948f7a353f5","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-21T16:16:00.000-04:00",NA,"6885","yes","email","32864510-4cc8-4762-8d6a-9948f7a353f5",NA,"856 Serrano Place",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-26T20:18:50","201805211842","Jorge Rodriguez","EST",29940412,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:883e1130-18b8-4b8b-a959-c8eaf332dede","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-21T18:27:00.000-04:00",NA,"6885","yes","email","883e1130-18b8-4b8b-a959-c8eaf332dede",NA,"2540 Laurel Pass",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-26T20:21:28","201805211842","Jorge Rodriguez","EST",29940416,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:e01f2b40-daf9-4ed9-ab07-f49b57c6b477","","This particular email was discouraging becuase the owner does not allow pets on any circumstance.",FALSE,"submitted_via_web","Discouraging","2018-05-21T19:43:00.000-04:00",NA,"6885","yes","email","e01f2b40-daf9-4ed9-ab07-f49b57c6b477",NA,"6262 Drexel Avenue",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-26T23:20:26","201805211842","Jorge Rodriguez","EST",29943557,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:09e7224a-b990-4cbe-9460-8ab5cb879b7f","","n/a",FALSE,"submitted_via_web","Very Encouraging","2018-05-21T20:46:00.000-04:00",NA,"6885","yes","email","09e7224a-b990-4cbe-9460-8ab5cb879b7f",NA,"12441 Greene Avenue",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-26T23:24:52","201805211842","Jorge Rodriguez","EST",29943749,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:eab949c5-02d8-4862-80d0-7cbd0d2dac7f","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-21T21:04:00.000-04:00",NA,"6885","yes","email","eab949c5-02d8-4862-80d0-7cbd0d2dac7f",NA,"1818 Federal Avenue #2",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-26T23:27:37","201805211842","Jorge Rodriguez","EST",29943935,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:b88e6bdf-3207-4ffb-8b7b-5e68b5ae2496","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-22T11:19:00.000-04:00",NA,"6885","yes","email","b88e6bdf-3207-4ffb-8b7b-5e68b5ae2496",NA,"219 South Orange Drive",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-26T23:31:19","201805211842","Jorge Rodriguez","EST",29944183,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:e4b4b3f6-83c4-49bb-b024-0d39d4a6f105","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-22T12:26:00.000-04:00",NA,"6885","yes","email","e4b4b3f6-83c4-49bb-b024-0d39d4a6f105",NA,"7357 Pyramid Place",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-27T00:28:53","201805211842","Jorge Rodriguez","EST",29944720,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:15b11db4-5173-4750-bd5a-611777c740c5","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-22T16:05:00.000-04:00",NA,"6885","yes","email","15b11db4-5173-4750-bd5a-611777c740c5",NA,"922 South Shenandoah Street",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-27T00:33:50","201805211842","Jorge Rodriguez","EST",29944734,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:33c7c236-8a3f-4ab9-b45d-91ebac953a9e","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-22T16:08:00.000-04:00",NA,"6885","yes","email","33c7c236-8a3f-4ab9-b45d-91ebac953a9e",NA,"3108 Nichols Canyon Road",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-27T00:36:19","201805211842","Jorge Rodriguez","EST",29944736,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","no","uuid:7ade3464-ff0b-4a83-bc0a-e796f8dc2db9","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-22T16:51:00.000-04:00",NA,"6885","yes","email","7ade3464-ff0b-4a83-bc0a-e796f8dc2db9",NA,"6201 Whitworth Drive",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-27T00:37:53","201805211842","Jorge Rodriguez","EST",29944743,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:1d559490-8374-4b93-9dc6-c1ff12176af9","","The responder preferred call over email, so the email really didn't include any useful information.",FALSE,"submitted_via_web","Neutral","2018-05-22T17:41:00.000-04:00",NA,"6885","yes","email","1d559490-8374-4b93-9dc6-c1ff12176af9",NA,"145 North Sycamore Avenue #145",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-27T00:41:05","201805211842","Jorge Rodriguez","EST",29944754,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:102c6577-95f3-4337-bbc5-c8d40cec2748","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-22T20:33:00.000-04:00",NA,"6885","yes","email","102c6577-95f3-4337-bbc5-c8d40cec2748",NA,"2093 Mount Olympus Drive",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-27T00:45:43","201805211842","Jorge Rodriguez","EST",29944809,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","no","uuid:26ae2cd0-9d89-4a37-8a08-b3ca43f7b514","","n/a",TRUE,"submitted_via_web","Encouraging","2018-05-22T22:17:00.000-05:00","uuid:91d50372-b2c6-4ee9-b1b8-2d8cbfeb004e","6885","yes","email","26ae2cd0-9d89-4a37-8a08-b3ca43f7b514",NA,"852 North Poinsettia Place #6",0,"2365a76b12a641df879ef810b5894cbc","2018-06-01T21:18:57.974355+00:00","no",0,313175,"2018-05-27T00:51:44","201805211842","Jorge Rodriguez","EST",29944823,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:d3cb447c-152a-4335-9520-3d5d7dfb8c1e","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-23T13:04:00.000-04:00",NA,"6885","yes","email","d3cb447c-152a-4335-9520-3d5d7dfb8c1e",NA,"11420 Waterford Street",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-27T01:13:26","201805211842","Jorge Rodriguez","EST",29944876,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:c31002e0-c09f-4bf9-b0f2-e2723c15abbb","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-23T14:58:00.000-04:00",NA,"6885","yes","email","c31002e0-c09f-4bf9-b0f2-e2723c15abbb",NA,"801 South Lucerne Boulevard #406",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-27T01:27:41","201805211842","Jorge Rodriguez","EST",29944901,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","no","uuid:02eac29f-ae19-4d78-81e2-28ba010f6275","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-23T15:33:00.000-04:00",NA,"6885","yes","email","02eac29f-ae19-4d78-81e2-28ba010f6275",NA,"600 West 9th Street #305",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-27T01:29:14","201805211842","Jorge Rodriguez","EST",29944911,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:0b891c88-ef00-474d-b8a6-dc7ff2224802","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-23T16:53:00.000-04:00",NA,"6885","yes","email","0b891c88-ef00-474d-b8a6-dc7ff2224802",NA,"1449 Butler Avenue",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-27T01:30:47","201805211842","Jorge Rodriguez","EST",29944915,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:4238ed0e-9a32-45f7-8eee-825986af4ee5","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-23T19:38:00.000-04:00",NA,"6885","yes","email","4238ed0e-9a32-45f7-8eee-825986af4ee5",NA,"9716 Saturn Street",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-27T01:33:54","201805211842","Jorge Rodriguez","EST",29944923,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:06cc28de-a579-4ae8-bfce-ef05b2e09a70","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-23T20:54:00.000-04:00",NA,"6885","yes","email","06cc28de-a579-4ae8-bfce-ef05b2e09a70",NA,"1649 South Stanley Avenue",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-27T01:38:08","201805211842","Jorge Rodriguez","EST",29944942,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:005b3398-9a59-43fd-99b6-c2bf8d67177e","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-23T23:05:00.000-04:00",NA,"6885","yes","email","005b3398-9a59-43fd-99b6-c2bf8d67177e",NA,"3438 Hollydale Drive",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-27T01:46:55","201805211842","Jorge Rodriguez","EST",29944983,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:f52755d0-73d0-4f1c-aebd-3cdd58657669","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-24T00:07:00.000-04:00",NA,"6885","yes","email","f52755d0-73d0-4f1c-aebd-3cdd58657669",NA,"702 East 54th Street",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-27T01:48:44","201805211842","Jorge Rodriguez","EST",29944989,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:00948e19-7976-4c9b-81f2-738427eb9c52","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-24T02:13:00.000-04:00",NA,"6885","yes","email","00948e19-7976-4c9b-81f2-738427eb9c52",NA,"6262 Drexel Avenue #6262",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-27T01:49:59","201805211842","Jorge Rodriguez","EST",29944992,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:14a113d0-8abc-44d1-a343-e196a0422369","","The responder attached an application qualification criteria document and asked about the amount of people that could potentially move in. Also, the landlord does not allow smoking or pets.",FALSE,"submitted_via_web","Discouraging","2018-05-24T14:52:00.000-04:00",NA,"6885","yes","email","14a113d0-8abc-44d1-a343-e196a0422369",NA,"8958 West 24th Street",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-27T01:54:00","201805211842","Jorge Rodriguez","EST",29945018,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:c687c66f-ccbc-4fbb-b505-d45dbb05f501","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-24T15:23:00.000-04:00",NA,"6885","yes","email","c687c66f-ccbc-4fbb-b505-d45dbb05f501",NA,"1519 Granville Avenue #303",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-27T01:55:24","201805211842","Jorge Rodriguez","EST",29945046,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:627de8c6-05a7-4b6a-ac5c-b8f30fc81d13","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-24T16:47:00.000-04:00",NA,"6885","no","email","627de8c6-05a7-4b6a-ac5c-b8f30fc81d13",NA,NA,0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-27T02:01:11","201805211842","Jorge Rodriguez","EST",29945106,"Evelyn","Sola Rentals",NA
TRUE,"","Jorge_Rodriguez","yes","uuid:2a6e3a9b-554f-4908-b657-a5b26a410e4f","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-24T20:03:00.000-04:00",NA,"6885","yes","email","2a6e3a9b-554f-4908-b657-a5b26a410e4f",NA,"160 South Orange Drive",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-27T02:02:37","201805211842","Jorge Rodriguez","EST",29945118,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:bd0f1528-1782-459a-b7a5-8dab8012fec3","","Questions about income, length of time on the job, credit score, reason for moving, and if the potential tenant is a county section 8 recipient were asked in the email.",FALSE,"submitted_via_web","Very discouraging","2018-05-24T23:59:00.000-04:00",NA,"6885","yes","email","bd0f1528-1782-459a-b7a5-8dab8012fec3",NA,"208 West 126th Street",0,"2365a76b12a641df879ef810b5894cbc",NA,"yes",0,313175,"2018-05-27T02:05:42","201805211842","Jorge Rodriguez","EST",29945140,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:7bae161a-a762-4dfc-b24e-dec3937b8fc6","","An application checklist was attached to the email that was discouraging. It required pictures of the potential tenant's pets, last tax return, bank statements for the last two months, and the pay stubs for the last two months. There is also an application fee.",FALSE,"submitted_via_web","Discouraging","2018-05-25T14:23:00.000-04:00",NA,"6885","yes","email","7bae161a-a762-4dfc-b24e-dec3937b8fc6",NA,"711 Maltman Avenue",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-27T02:10:54","201805211842","Jorge Rodriguez","EST",29945194,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","yes","uuid:c9fb0fe1-b059-42f2-8946-52b95b8a3d7b","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-30T14:43:00.000-04:00",NA,"6885","yes","email","c9fb0fe1-b059-42f2-8946-52b95b8a3d7b",NA,"1446 Armacost Avenue #202",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-31T01:27:26","201805211842","Jorge Rodriguez","EST",30112965,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","no","uuid:57e10c23-9e7b-4215-938b-ed803180a36b","","The responder suggested another property similar to 12441 Greene since it isn't available.",FALSE,"submitted_via_web","Encouraging","2018-05-30T20:38:00.000-04:00",NA,"6885","yes","email","57e10c23-9e7b-4215-938b-ed803180a36b",NA,"12441 Greene Avenue",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-31T01:30:08","201805211842","Jorge Rodriguez","EST",30112969,"Evelyn",NA,NA
TRUE,"","Jorge_Rodriguez","no","uuid:274b38cb-ad94-445b-ab3e-795d4d602d57","","The responder suggested an open house time for the 
 property similar to 12441 Greene.",FALSE,"submitted_via_web","Encouraging","2018-05-30T20:40:00.000-04:00",NA,"6885","yes","email","274b38cb-ad94-445b-ab3e-795d4d602d57",NA,"12441 Greene Avenue",0,"2365a76b12a641df879ef810b5894cbc",NA,"no",0,313175,"2018-05-31T01:33:21","201805211842","Jorge Rodriguez","EST",30113024,"Evelyn",NA,NA
TRUE,"","Lamar_Williams","yes","uuid:9f5786d9-528e-4333-ba60-4b70c87e67a4","","The email states to call his office because the property is available for showing later in the week.",FALSE,"submitted_via_web","Neutral","2018-05-21T12:15:00.000-04:00",NA,"4749","yes","email","9f5786d9-528e-4333-ba60-4b70c87e67a4",NA,"327 North Vista Street",0,"d102a3fdba70479cb4beb593c47852bf",NA,"no",0,313176,"2018-05-21T19:54:54","201805211842","Lamar Williams","EST",29701760,"Michael",NA,NA
TRUE,"","Lamar_Williams","yes","uuid:d95674ad-b242-454f-8834-e567e4a9662b","","The property manager both emailed and called. When relating to income, he mentions the price.",FALSE,"submitted_via_web","Encouraging","2018-05-21T12:56:00.000-04:00",NA,"4749","yes","voicemail","d95674ad-b242-454f-8834-e567e4a9662b",NA,"3108 Nichols Canyon Road",0,"d102a3fdba70479cb4beb593c47852bf",NA,"yes",0,313176,"2018-05-21T20:07:00","201805211842","Lamar Williams","EST",29702193,"Michael",NA,NA
TRUE,"","Lamar_Williams","yes","uuid:d575959a-adeb-403e-8f95-774282f2352f","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-21T12:58:00.000-04:00",NA,"4749","yes","email","d575959a-adeb-403e-8f95-774282f2352f",NA,"3108 Nichols Canyon Road",0,"d102a3fdba70479cb4beb593c47852bf",NA,"no",0,313176,"2018-05-21T20:08:10","201805211842","Lamar Williams","EST",29702228,"Michael",NA,NA
